MEAS_DT,COIL_ID,SEQ_NO,SPD,LEN,PWR,SET-FRQ,SET-DTY,SET-PWR,GATE-MS
2024-11-17 11:33:49.443,C2403310,23,250,241.1,1702,1000,100,83,1670
2024-11-17 11:33:52.081,C2403310,24,250,241.2,1682,1000,100,82,1154
2024-11-17 11:33:58.541,C2403310,25,250,241.1,1699,1000,100,83,1670
2024-11-17 11:34:01.153,C2403310,26,250,241.2,1680,1000,100,82,1154
2024-11-17 11:34:04.555,C2403310,27,250,241.1,1703,1000,100,83,1670
2024-11-17 11:34:07.157,C2403310,28,250,241.2,1683,1000,100,82,1154
2024-11-17 11:34:10.599,C2403310,29,250,241.1,1704,1000,100,83,1670
2024-11-17 11:34:13.207,C2403310,30,250,241.2,1684,1000,100,82,1154
2024-11-17 11:34:17.501,C2403310,31,30,19.4,683,1000,100,38,650
2024-11-17 11:34:18.969,C2403310,32,30,19.4,683,1000,100,38,650
2024-11-17 11:34:22.071,C2403310,33,30,19.4,683,1000,100,38,650
2024-11-17 11:34:23.861,C2403310,34,30,19.4,683,1000,100,38,650
2024-11-17 11:34:27.379,C2403310,35,30,19.4,683,1000,100,38,650
2024-11-17 11:34:29.111,C2403310,36,30,19.4,683,1000,100,38,650
2024-11-17 11:34:30.847,C2403310,37,30,19.4,683,1000,100,38,650
2024-11-17 11:34:33.819,C2403310,38,30,19.4,683,1000,100,38,650
2024-11-17 11:34:35.315,C2403310,39,30,19.4,683,1000,100,38,650
2024-11-17 11:35:22.483,C2403311,1,250,241.1,1669,1000,100,82,1154
2024-11-17 11:35:25.745,C2403311,2,250,241.2,1694,1000,100,83,1670
2024-11-17 11:35:28.511,C2403311,3,250,241.1,1677,1000,100,82,1153
2024-11-17 11:35:31.841,C2403311,4,250,241.2,1699,1000,100,83,1670
2024-11-17 11:35:34.611,C2403311,5,250,241.1,1679,1000,100,82,1154
2024-11-17 11:35:37.849,C2403311,6,250,241.2,1702,1000,100,83,1670
2024-11-17 11:35:43.527,C2403311,7,250,241.1,1677,1000,100,82,1153
2024-11-17 11:35:46.855,C2403311,8,250,241.2,1702,1000,100,83,1670
2024-11-17 11:35:49.605,C2403311,9,250,241.1,1680,1000,100,82,1154
2024-11-17 11:35:52.861,C2403311,10,250,241.2,1704,1000,100,83,1670
2024-11-17 11:35:55.627,C2403311,11,250,241.1,1683,1000,100,82,1154
2024-11-17 11:35:58.953,C2403311,12,250,241.2,1705,1000,100,83,1670
2024-11-17 11:36:03.313,C2403311,13,30,19.4,683,1000,100,38,650
2024-11-17 11:36:05.057,C2403311,14,30,19.4,683,1000,100,38,650
2024-11-17 11:36:08.065,C2403311,15,30,19.4,683,1000,100,38,650
2024-11-17 11:36:11.455,C2403311,16,30,19.4,683,1000,100,38,650
2024-11-17 11:36:13.231,C2403311,17,30,19.4,683,1000,100,38,650
2024-11-17 11:36:14.939,C2403311,18,30,19.4,683,1000,100,38,650
2024-11-17 11:36:35.627,C2403311,19,250,241.1,1695,1000,100,83,1670
2024-11-17 11:36:38.261,C2403311,20,250,241.2,1678,1000,100,82,1154
2024-11-17 11:36:41.731,C2403311,21,250,241.1,1700,1000,100,83,1670
2024-11-17 11:36:44.333,C2403311,22,250,241.2,1680,1000,100,82,1154
2024-11-17 11:36:47.759,C2403311,23,250,241.1,1703,1000,100,83,1670
2024-11-17 11:36:50.469,C2403311,24,250,241.2,1682,1000,100,82,1154
2024-11-17 11:36:56.827,C2403311,25,250,241.1,1702,1000,100,83,1670
2024-11-17 11:36:59.539,C2403311,26,250,241.2,1682,1000,100,82,1154
2024-11-17 11:37:02.999,C2403311,27,250,241.1,1704,1000,100,83,1670
2024-11-17 11:37:05.633,C2403311,28,250,241.2,1684,1000,100,82,1154
2024-11-17 11:37:09.109,C2403311,29,250,241.1,1705,1000,100,83,1670
2024-11-17 11:37:11.763,C2403311,30,250,241.2,1685,1000,100,82,1154
2024-11-17 11:37:16.229,C2403311,31,30,19.4,683,1000,100,38,650
2024-11-17 11:37:17.713,C2403311,32,30,19.4,683,1000,100,38,650
2024-11-17 11:37:20.757,C2403311,33,30,19.4,683,1000,100,38,650
2024-11-17 11:37:22.463,C2403311,34,30,19.4,683,1000,100,38,650
2024-11-17 11:37:25.881,C2403311,35,30,19.4,683,1000,100,38,650
2024-11-17 11:37:27.587,C2403311,36,30,19.4,683,1000,100,38,650
2024-11-17 11:37:29.325,C2403311,37,30,19.4,683,1000,100,38,650
2024-11-17 11:37:32.301,C2403311,38,30,19.4,683,1000,100,38,650
2024-11-17 11:37:33.817,C2403311,39,30,19.4,683,1000,100,38,650
2024-11-17 11:42:58.236,C2403312,1,250,241.1,1663,1000,100,82,1154
2024-11-17 11:43:01.448,C2403312,2,250,241.2,1689,1000,100,83,1670
2024-11-17 11:43:04.198,C2403312,3,250,241.1,1671,1000,100,82,1153
2024-11-17 11:43:07.530,C2403312,4,250,241.2,1694,1000,100,83,1670
2024-11-17 11:43:10.270,C2403312,5,250,241.1,1675,1000,100,82,1154
2024-11-17 11:43:13.566,C2403312,6,250,241.2,1698,1000,100,83,1670
2024-11-17 11:43:19.320,C2403312,7,250,241.1,1673,1000,100,82,1153
2024-11-17 11:43:22.562,C2403312,8,250,241.2,1698,1000,100,83,1670
2024-11-17 11:43:25.302,C2403312,9,250,241.1,1678,1000,100,82,1154
2024-11-17 11:43:28.556,C2403312,10,250,241.2,1700,1000,100,83,1670
2024-11-17 11:43:31.364,C2403312,11,250,241.1,1679,1000,100,82,1154
2024-11-17 11:43:34.690,C2403312,12,250,241.2,1702,1000,100,83,1670
2024-11-17 11:43:39.112,C2403312,13,30,19.4,683,1000,100,38,650
2024-11-17 11:43:40.802,C2403312,14,30,19.4,682,1000,100,38,650
2024-11-17 11:43:43.764,C2403312,15,30,19.4,682,1000,100,38,650
2024-11-17 11:43:47.168,C2403312,16,30,19.4,682,1000,100,38,650
2024-11-17 11:43:48.914,C2403312,17,30,19.4,682,1000,100,38,650
2024-11-17 11:43:50.654,C2403312,18,30,19.4,682,1000,100,38,650
2024-11-17 11:44:10.914,C2403312,19,250,241.1,1693,1000,100,83,1670
2024-11-17 11:44:13.532,C2403312,20,250,241.2,1675,1000,100,82,1154
2024-11-17 11:44:16.956,C2403312,21,250,241.1,1699,1000,100,83,1670
2024-11-17 11:44:19.642,C2403312,22,250,241.2,1679,1000,100,82,1154
2024-11-17 11:44:23.066,C2403312,23,250,241.1,1702,1000,100,83,1670
2024-11-17 11:44:25.760,C2403312,24,250,241.2,1680,1000,100,82,1154
2024-11-17 11:44:32.234,C2403312,25,250,241.1,1699,1000,100,83,1670
2024-11-17 11:44:34.822,C2403312,26,250,241.2,1680,1000,100,82,1154
2024-11-17 11:44:38.280,C2403312,27,250,241.1,1703,1000,100,83,1670
2024-11-17 11:44:40.950,C2403312,28,250,241.2,1683,1000,100,82,1154
2024-11-17 11:44:44.414,C2403312,29,250,241.1,1704,1000,100,83,1670
2024-11-17 11:44:47.050,C2403312,30,250,241.2,1684,1000,100,82,1154
2024-11-17 11:44:51.362,C2403312,31,30,19.4,683,1000,100,38,650
2024-11-17 11:44:52.894,C2403312,32,30,19.4,683,1000,100,38,650
2024-11-17 11:44:55.984,C2403312,33,30,19.4,683,1000,100,38,650
2024-11-17 11:44:57.768,C2403312,34,30,19.4,683,1000,100,38,650
2024-11-17 11:45:01.338,C2403312,35,30,19.4,683,1000,100,38,650
2024-11-17 11:45:03.030,C2403312,36,30,19.4,683,1000,100,38,650
2024-11-17 11:45:04.766,C2403312,37,30,19.4,683,1000,100,38,650
2024-11-17 11:45:07.828,C2403312,38,30,19.4,683,1000,100,38,650
2024-11-17 11:45:09.314,C2403312,39,30,19.4,683,1000,100,38,650
2024-11-17 11:59:30.870,C2403313,1,250,241.1,1663,1000,100,82,1154
2024-11-17 11:59:34.152,C2403313,2,250,241.2,1689,1000,100,83,1670
2024-11-17 11:59:37.028,C2403313,3,250,241.1,1670,1000,100,82,1153
2024-11-17 11:59:40.236,C2403313,4,250,241.2,1694,1000,100,83,1670
2024-11-17 11:59:42.994,C2403313,5,250,241.1,1675,1000,100,82,1154
2024-11-17 11:59:46.258,C2403313,6,250,241.2,1698,1000,100,83,1670
2024-11-17 11:59:52.168,C2403313,7,250,241.1,1673,1000,100,82,1153
2024-11-17 11:59:55.492,C2403313,8,250,241.2,1698,1000,100,83,1670
2024-11-17 11:59:58.294,C2403313,9,250,241.1,1678,1000,100,82,1154
2024-11-17 12:00:01.572,C2403313,10,250,241.2,1700,1000,100,83,1670
2024-11-17 12:00:04.408,C2403313,11,250,241.1,1679,1000,100,82,1154
2024-11-17 12:00:07.660,C2403313,12,250,241.2,1702,1000,100,83,1670
2024-11-17 12:00:12.224,C2403313,13,30,19.4,683,1000,100,38,650
2024-11-17 12:00:13.912,C2403313,14,30,19.4,682,1000,100,38,650
2024-11-17 12:00:16.866,C2403313,15,30,19.4,682,1000,100,38,650
2024-11-17 12:00:20.284,C2403313,16,30,19.4,682,1000,100,38,650
2024-11-17 12:00:21.992,C2403313,17,30,19.4,682,1000,100,38,650
2024-11-17 12:00:23.732,C2403313,18,30,19.4,682,1000,100,38,650
2024-11-17 12:00:44.589,C2403313,19,250,241.1,1693,1000,100,83,1670
2024-11-17 12:00:47.223,C2403313,20,250,241.2,1675,1000,100,82,1154
2024-11-17 12:00:50.657,C2403313,21,250,241.1,1699,1000,100,83,1670
2024-11-17 12:00:53.311,C2403313,22,250,241.2,1679,1000,100,82,1154
2024-11-17 12:00:56.755,C2403313,23,250,241.1,1702,1000,100,83,1670
2024-11-17 12:00:59.471,C2403313,24,250,241.2,1680,1000,100,82,1154
2024-11-17 12:01:06.317,C2403313,25,250,241.1,1699,1000,100,83,1670
2024-11-17 12:01:08.925,C2403313,26,250,241.2,1680,1000,100,82,1154
2024-11-17 12:01:12.353,C2403313,27,250,241.1,1703,1000,100,83,1670
2024-11-17 12:01:15.011,C2403313,28,250,241.2,1682,1000,100,82,1154
2024-11-17 12:01:18.501,C2403313,29,250,241.1,1704,1000,100,83,1670
2024-11-17 12:01:21.065,C2403313,30,250,241.2,1683,1000,100,82,1154
2024-11-17 12:01:25.365,C2403313,31,30,19.4,683,1000,100,38,650
2024-11-17 12:01:26.987,C2403313,32,30,19.4,683,1000,100,38,650
2024-11-17 12:01:30.069,C2403313,33,30,19.4,683,1000,100,38,650
2024-11-17 12:01:31.887,C2403313,34,30,19.4,683,1000,100,38,650
2024-11-17 12:01:35.373,C2403313,35,30,19.4,683,1000,100,38,650
2024-11-17 12:01:37.127,C2403313,36,30,19.4,683,1000,100,38,650
2024-11-17 12:01:38.825,C2403313,37,30,19.4,683,1000,100,38,650
2024-11-17 12:01:41.769,C2403313,38,30,19.4,683,1000,100,38,650
2024-11-17 12:01:43.291,C2403313,39,30,19.4,682,1000,100,38,650
2024-11-17 12:36:30.365,C2403314,1,250,241.1,1672,1000,100,82,1154
2024-11-17 12:36:33.583,C2403314,2,250,241.2,1698,1000,100,83,1670
2024-11-17 12:36:36.425,C2403314,3,250,241.1,1679,1000,100,82,1153
2024-11-17 12:36:39.661,C2403314,4,250,241.2,1703,1000,100,83,1670
2024-11-17 12:36:42.437,C2403314,5,250,241.1,1683,1000,100,82,1154
2024-11-17 12:36:45.673,C2403314,6,250,241.2,1705,1000,100,83,1670
2024-11-17 12:36:51.421,C2403314,7,250,241.1,1680,1000,100,82,1153
2024-11-17 12:36:54.679,C2403314,8,250,241.2,1705,1000,100,83,1670
2024-11-17 12:36:57.451,C2403314,9,250,241.1,1684,1000,100,82,1154
2024-11-17 12:37:00.693,C2403314,10,250,241.2,1708,1000,100,83,1670
2024-11-17 12:37:03.531,C2403314,11,250,241.1,1687,1000,100,82,1154
2024-11-17 12:37:06.789,C2403314,12,250,241.2,1709,1000,100,83,1670
2024-11-17 12:37:11.349,C2403314,13,30,19.4,685,1000,100,38,650
2024-11-17 12:37:13.055,C2403314,14,30,19.4,685,1000,100,38,650
2024-11-17 12:37:15.975,C2403314,15,30,19.4,685,1000,100,38,650
2024-11-17 12:37:19.321,C2403314,16,30,19.4,685,1000,100,38,650
2024-11-17 12:37:21.049,C2403314,17,30,19.4,685,1000,100,38,650
2024-11-17 12:37:22.767,C2403314,18,30,19.4,685,1000,100,38,650
2024-11-17 12:37:43.789,C2403314,19,250,241.1,1698,1000,100,83,1670
2024-11-17 12:37:46.599,C2403314,20,250,241.2,1680,1000,100,82,1154
2024-11-17 12:37:50.111,C2403314,21,250,241.1,1704,1000,100,83,1670
2024-11-17 12:37:52.735,C2403314,22,250,241.2,1684,1000,100,82,1154
2024-11-17 12:37:56.191,C2403314,23,250,241.1,1707,1000,100,83,1670
2024-11-17 12:37:58.861,C2403314,24,250,241.2,1687,1000,100,82,1154
2024-11-17 12:38:05.221,C2403314,25,250,241.1,1704,1000,100,83,1670
2024-11-17 12:38:07.969,C2403314,26,250,241.2,1685,1000,100,82,1154
2024-11-17 12:38:11.411,C2403314,27,250,241.1,1708,1000,100,83,1670
2024-11-17 12:38:14.097,C2403314,28,250,241.2,1687,1000,100,82,1154
2024-11-17 12:38:17.643,C2403314,29,250,241.1,1709,1000,100,83,1670
2024-11-17 12:38:20.291,C2403314,30,250,241.2,1689,1000,100,82,1154
2024-11-17 12:38:24.725,C2403314,31,30,19.4,685,1000,100,38,650
2024-11-17 12:38:26.273,C2403314,32,30,19.4,685,1000,100,38,650
2024-11-17 12:38:29.409,C2403314,33,30,19.4,685,1000,100,38,650
2024-11-17 12:38:31.211,C2403314,34,30,19.4,685,1000,100,38,650
2024-11-17 12:38:34.723,C2403314,35,30,19.4,685,1000,100,38,650
2024-11-17 12:38:36.431,C2403314,36,30,19.4,685,1000,100,38,650
2024-11-17 12:38:38.143,C2403314,37,30,19.4,685,1000,100,38,650
2024-11-17 12:38:41.125,C2403314,38,30,19.4,685,1000,100,38,650
2024-11-17 12:38:42.617,C2403314,39,30,19.4,685,1000,100,38,650
2024-11-17 13:13:29.691,C2403315,1,250,241.1,1663,1000,100,82,1154
2024-11-17 13:13:32.947,C2403315,2,250,241.2,1689,1000,100,83,1670
2024-11-17 13:13:35.765,C2403315,3,250,241.1,1670,1000,100,82,1153
2024-11-17 13:13:39.015,C2403315,4,250,241.2,1694,1000,100,83,1670
2024-11-17 13:13:41.765,C2403315,5,250,241.1,1675,1000,100,82,1154
2024-11-17 13:13:45.129,C2403315,6,250,241.2,1698,1000,100,83,1670
2024-11-17 13:13:50.927,C2403315,7,250,241.1,1673,1000,100,82,1153
2024-11-17 13:13:54.215,C2403315,8,250,241.2,1697,1000,100,83,1670
2024-11-17 13:13:57.037,C2403315,9,250,241.1,1677,1000,100,82,1154
2024-11-17 13:14:00.309,C2403315,10,250,241.2,1700,1000,100,83,1670
2024-11-17 13:14:03.079,C2403315,11,250,241.1,1679,1000,100,82,1154
2024-11-17 13:14:06.307,C2403315,12,250,241.2,1702,1000,100,83,1670
2024-11-17 13:14:10.687,C2403315,13,30,19.4,683,1000,100,38,650
2024-11-17 13:14:12.401,C2403315,14,30,19.4,682,1000,100,38,650
2024-11-17 13:14:15.317,C2403315,15,30,19.4,682,1000,100,38,650
2024-11-17 13:14:18.643,C2403315,16,30,19.4,682,1000,100,38,650
2024-11-17 13:14:20.389,C2403315,17,30,19.4,682,1000,100,38,650
2024-11-17 13:14:22.069,C2403315,18,30,19.4,682,1000,100,38,650
2024-11-17 13:14:42.775,C2403315,19,250,241.1,1693,1000,100,83,1670
2024-11-17 13:14:45.397,C2403315,20,250,241.2,1675,1000,100,82,1154
2024-11-17 13:14:48.791,C2403315,21,250,241.1,1699,1000,100,83,1670
2024-11-17 13:14:51.513,C2403315,22,250,241.2,1679,1000,100,82,1154
2024-11-17 13:14:54.909,C2403315,23,250,241.1,1702,1000,100,83,1670
2024-11-17 13:14:57.473,C2403315,24,250,241.2,1680,1000,100,82,1154
2024-11-17 13:15:03.893,C2403315,25,250,241.1,1699,1000,100,83,1670
2024-11-17 13:15:06.495,C2403315,26,250,241.2,1680,1000,100,82,1154
2024-11-17 13:15:09.907,C2403315,27,250,241.1,1703,1000,100,83,1670
2024-11-17 13:15:12.501,C2403315,28,250,241.2,1682,1000,100,82,1154
2024-11-17 13:15:15.973,C2403315,29,250,241.1,1704,1000,100,83,1670
2024-11-17 13:15:18.583,C2403315,30,250,241.2,1683,1000,100,82,1154
2024-11-17 13:15:22.967,C2403315,31,30,19.4,683,1000,100,38,650
2024-11-17 13:15:24.583,C2403315,32,30,19.4,683,1000,100,38,650
2024-11-17 13:15:27.627,C2403315,33,30,19.4,683,1000,100,38,650
2024-11-17 13:15:29.387,C2403315,34,30,19.4,683,1000,100,38,650
2024-11-17 13:15:32.875,C2403315,35,30,19.4,683,1000,100,38,650
2024-11-17 13:15:34.541,C2403315,36,30,19.4,683,1000,100,38,650
2024-11-17 13:15:36.279,C2403315,37,30,19.4,683,1000,100,38,650
2024-11-17 13:15:39.301,C2403315,38,30,19.4,683,1000,100,38,650
2024-11-17 13:15:40.801,C2403315,39,30,19.4,682,1000,100,38,650
2024-11-17 13:16:27.705,C2403316,1,250,241.1,1669,1000,100,82,1154
2024-11-17 13:16:30.961,C2403316,2,250,241.2,1694,1000,100,83,1670
2024-11-17 13:16:33.791,C2403316,3,250,241.1,1675,1000,100,82,1153
2024-11-17 13:16:37.021,C2403316,4,250,241.2,1699,1000,100,83,1670
2024-11-17 13:16:39.837,C2403316,5,250,241.1,1678,1000,100,82,1154
2024-11-17 13:16:43.123,C2403316,6,250,241.2,1702,1000,100,83,1670
2024-11-17 13:16:48.891,C2403316,7,250,241.1,1677,1000,100,82,1153
2024-11-17 13:16:52.117,C2403316,8,250,241.2,1702,1000,100,83,1670
2024-11-17 13:16:54.879,C2403316,9,250,241.1,1680,1000,100,82,1154
2024-11-17 13:16:58.109,C2403316,10,250,241.2,1704,1000,100,83,1670
2024-11-17 13:17:00.845,C2403316,11,250,241.1,1683,1000,100,82,1154
2024-11-17 13:17:04.131,C2403316,12,250,241.2,1705,1000,100,83,1670
2024-11-17 13:17:08.763,C2403316,13,30,19.4,683,1000,100,38,650
2024-11-17 13:17:10.501,C2403316,14,30,19.4,683,1000,100,38,650
2024-11-17 13:17:13.435,C2403316,15,30,19.4,683,1000,100,38,650
2024-11-17 13:17:16.829,C2403316,16,30,19.4,683,1000,100,38,650
2024-11-17 13:17:18.583,C2403316,17,30,19.4,683,1000,100,38,650
2024-11-17 13:17:20.299,C2403316,18,30,19.4,683,1000,100,38,650
2024-11-17 13:17:42.019,C2403316,19,250,241.1,1694,1000,100,83,1670
2024-11-17 13:17:44.693,C2403316,20,250,241.2,1678,1000,100,82,1154
2024-11-17 13:17:48.117,C2403316,21,250,241.1,1700,1000,100,83,1670
2024-11-17 13:17:50.709,C2403316,22,250,241.2,1680,1000,100,82,1154
2024-11-17 13:17:54.117,C2403316,23,250,241.1,1703,1000,100,83,1670
2024-11-17 13:17:56.683,C2403316,24,250,241.2,1682,1000,100,82,1154
2024-11-17 13:18:03.309,C2403316,25,250,241.1,1700,1000,100,83,1670
2024-11-17 13:18:05.941,C2403316,26,250,241.2,1682,1000,100,82,1154
2024-11-17 13:18:09.427,C2403316,27,250,241.1,1704,1000,100,83,1670
2024-11-17 13:18:12.187,C2403316,28,250,241.2,1683,1000,100,82,1154
2024-11-17 13:18:15.676,C2403316,29,250,241.1,1705,1000,100,83,1670
2024-11-17 13:18:18.308,C2403316,30,250,241.2,1684,1000,100,82,1154
2024-11-17 13:18:22.650,C2403316,31,30,19.4,683,1000,100,38,650
2024-11-17 13:18:24.184,C2403316,32,30,19.4,683,1000,100,38,650
2024-11-17 13:18:27.254,C2403316,33,30,19.4,683,1000,100,38,650
2024-11-17 13:18:29.026,C2403316,34,30,19.4,683,1000,100,38,650
2024-11-17 13:18:32.576,C2403316,35,30,19.4,683,1000,100,38,650
2024-11-17 13:18:34.262,C2403316,36,30,19.4,683,1000,100,38,650
2024-11-17 13:18:35.948,C2403316,37,30,19.4,683,1000,100,38,650
2024-11-17 13:18:39.010,C2403316,38,30,19.4,683,1000,100,38,650
2024-11-17 13:18:40.472,C2403316,39,30,19.4,683,1000,100,38,650
2024-11-17 13:19:26.912,C2403317,1,250,241.1,1670,1000,100,82,1154
2024-11-17 13:19:30.210,C2403317,2,250,241.2,1695,1000,100,83,1670
2024-11-17 13:19:32.958,C2403317,3,250,241.1,1677,1000,100,82,1153
2024-11-17 13:19:36.188,C2403317,4,250,241.2,1700,1000,100,83,1670
2024-11-17 13:19:38.942,C2403317,5,250,241.1,1679,1000,100,82,1154
2024-11-17 13:19:42.192,C2403317,6,250,241.2,1703,1000,100,83,1670
2024-11-17 13:19:47.912,C2403317,7,250,241.1,1677,1000,100,82,1153
2024-11-17 13:19:51.102,C2403317,8,250,241.2,1702,1000,100,83,1670
2024-11-17 13:19:53.846,C2403317,9,250,241.1,1682,1000,100,82,1154
2024-11-17 13:19:57.124,C2403317,10,250,241.2,1704,1000,100,83,1670
2024-11-17 13:19:59.934,C2403317,11,250,241.1,1683,1000,100,82,1154
2024-11-17 13:20:03.330,C2403317,12,250,241.2,1705,1000,100,83,1670
2024-11-17 13:20:07.884,C2403317,13,30,19.4,683,1000,100,38,650
2024-11-17 13:20:09.564,C2403317,14,30,19.4,683,1000,100,38,650
2024-11-17 13:20:12.514,C2403317,15,30,19.4,683,1000,100,38,650
2024-11-17 13:20:15.818,C2403317,16,30,19.4,683,1000,100,38,650
2024-11-17 13:20:17.622,C2403317,17,30,19.4,683,1000,100,38,650
2024-11-17 13:20:19.428,C2403317,18,30,19.4,683,1000,100,38,650
2024-11-17 13:20:40.688,C2403317,19,250,241.1,1695,1000,100,83,1670
2024-11-17 13:20:43.306,C2403317,20,250,241.2,1678,1000,100,82,1154
2024-11-17 13:20:46.720,C2403317,21,250,241.1,1702,1000,100,83,1670
2024-11-17 13:20:49.288,C2403317,22,250,241.2,1682,1000,100,82,1154
2024-11-17 13:20:52.732,C2403317,23,250,241.1,1703,1000,100,83,1670
2024-11-17 13:20:55.400,C2403317,24,250,241.2,1683,1000,100,82,1154
2024-11-17 13:21:01.802,C2403317,25,250,241.1,1702,1000,100,83,1670
2024-11-17 13:21:04.506,C2403317,26,250,241.2,1682,1000,100,82,1154
2024-11-17 13:21:07.928,C2403317,27,250,241.1,1704,1000,100,83,1670
2024-11-17 13:21:10.610,C2403317,28,250,241.2,1683,1000,100,82,1154
2024-11-17 13:21:14.042,C2403317,29,250,241.1,1705,1000,100,83,1670
2024-11-17 13:21:16.692,C2403317,30,250,241.2,1684,1000,100,82,1154
2024-11-17 13:21:20.942,C2403317,31,30,19.4,683,1000,100,38,650
2024-11-17 13:21:22.464,C2403317,32,30,19.4,683,1000,100,38,650
2024-11-17 13:21:25.528,C2403317,33,30,19.4,683,1000,100,38,650
2024-11-17 13:21:27.320,C2403317,34,30,19.4,683,1000,100,38,650
2024-11-17 13:21:30.856,C2403317,35,30,19.4,683,1000,100,38,650
2024-11-17 13:21:32.554,C2403317,36,30,19.4,683,1000,100,38,650
2024-11-17 13:21:34.280,C2403317,37,30,19.4,683,1000,100,38,650
2024-11-17 13:21:37.264,C2403317,38,30,19.4,683,1000,100,38,650
2024-11-17 13:21:38.766,C2403317,39,30,19.4,683,1000,100,38,650
2024-11-17 13:31:55.143,C2403318,1,250,241.1,1663,1000,100,82,1154
2024-11-17 13:31:58.379,C2403318,2,250,241.2,1689,1000,100,83,1670
2024-11-17 13:32:01.157,C2403318,3,250,241.1,1671,1000,100,82,1153
2024-11-17 13:32:04.403,C2403318,4,250,241.2,1694,1000,100,83,1670
2024-11-17 13:32:07.255,C2403318,5,250,241.1,1674,1000,100,82,1154
2024-11-17 13:32:10.463,C2403318,6,250,241.2,1698,1000,100,83,1670
2024-11-17 13:32:16.207,C2403318,7,250,241.1,1673,1000,100,82,1153
2024-11-17 13:32:19.481,C2403318,8,250,241.2,1698,1000,100,83,1670
2024-11-17 13:32:22.298,C2403318,9,250,241.1,1678,1000,100,82,1154
2024-11-17 13:32:25.608,C2403318,10,250,241.2,1700,1000,100,83,1670
2024-11-17 13:32:28.376,C2403318,11,250,241.1,1679,1000,100,82,1154
2024-11-17 13:32:31.620,C2403318,12,250,241.2,1702,1000,100,83,1670
2024-11-17 13:32:36.180,C2403318,13,30,19.4,683,1000,100,38,650
2024-11-17 13:32:37.838,C2403318,14,30,19.4,682,1000,100,38,650
2024-11-17 13:32:40.772,C2403318,15,30,19.4,682,1000,100,38,650
2024-11-17 13:32:44.122,C2403318,16,30,19.4,682,1000,100,38,650
2024-11-17 13:32:45.892,C2403318,17,30,19.4,682,1000,100,38,650
2024-11-17 13:32:47.594,C2403318,18,30,19.4,682,1000,100,38,650
2024-11-17 13:33:08.556,C2403318,19,250,241.1,1693,1000,100,83,1670
2024-11-17 13:33:11.320,C2403318,20,250,241.2,1675,1000,100,82,1154
2024-11-17 13:33:14.830,C2403318,21,250,241.1,1699,1000,100,83,1670
2024-11-17 13:33:17.606,C2403318,22,250,241.2,1678,1000,100,82,1154
2024-11-17 13:33:21.130,C2403318,23,250,241.1,1702,1000,100,83,1670
2024-11-17 13:33:23.770,C2403318,24,250,241.2,1680,1000,100,82,1154
2024-11-17 13:33:30.218,C2403318,25,250,241.1,1699,1000,100,83,1670
2024-11-17 13:33:32.862,C2403318,26,250,241.2,1680,1000,100,82,1154
2024-11-17 13:33:36.286,C2403318,27,250,241.1,1703,1000,100,83,1670
2024-11-17 13:33:38.980,C2403318,28,250,241.2,1682,1000,100,82,1154
2024-11-17 13:33:42.434,C2403318,29,250,241.1,1704,1000,100,83,1670
2024-11-17 13:33:45.034,C2403318,30,250,241.2,1683,1000,100,82,1154
2024-11-17 13:33:49.438,C2403318,31,30,19.4,683,1000,100,38,650
2024-11-17 13:33:50.966,C2403318,32,30,19.4,683,1000,100,38,650
2024-11-17 13:33:54.044,C2403318,33,30,19.4,683,1000,100,38,650
2024-11-17 13:33:55.804,C2403318,34,30,19.4,683,1000,100,38,650
2024-11-17 13:33:59.276,C2403318,35,30,19.4,683,1000,100,38,650
2024-11-17 13:34:00.940,C2403318,36,30,19.4,683,1000,100,38,650
2024-11-17 13:34:02.646,C2403318,37,30,19.4,683,1000,100,38,650
2024-11-17 13:34:05.670,C2403318,38,30,19.4,683,1000,100,38,650
2024-11-17 13:34:07.156,C2403318,39,30,19.4,682,1000,100,38,650
2024-11-17 13:40:54.321,C2403319,1,250,241.1,1663,1000,100,82,1154
2024-11-17 13:40:57.599,C2403319,2,250,241.2,1689,1000,100,83,1670
2024-11-17 13:41:00.365,C2403319,3,250,241.1,1671,1000,100,82,1153
2024-11-17 13:41:03.631,C2403319,4,250,241.2,1694,1000,100,83,1670
2024-11-17 13:41:06.453,C2403319,5,250,241.1,1675,1000,100,82,1154
